Code du département;Libellé du département;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;Code Nuance;Sexe;Nom;Prénom;Liste;Sieges;Voix;% Voix/Ins;% Voix/Exp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;32;Gagny;22422;9085;40,52;13337;59,48;302;1,35;2,26;13035;58,13;97,74;LSOC;F;GALAZKA;Marie-Anne;GAGNY AUTREMENT;4;2740;12,22;21,02;LMAJ;M;TEULET;Michel;UNION POUR GAGNY;28;5421;24,18;41,59;LDVD;M;DHOEDT;Jim;'ENSEMBLE POUR L''AVENIR ';7;4874;21,74;37,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;39;'L''Ile-Saint-Denis';3461;1236;35,71;2225;64,29;63;1,82;2,83;2162;62,47;97,17;LCOM;M;FLANDRIN;JOEL;POUR UNE VILLE POPULAIRE;7;1063;30,71;49,17;LVEC;M;BOURGAIN;Michel;ENSEMBLE ILE SAINT DENIS;22;1099;31,75;50,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;48;Montreuil;51225;23242;45,37;27983;54,63;1285;2,51;4,59;26698;52,12;95,41;LUG;M;BRARD;Jean-Pierre;MONTREUIL EN PLEIN ELAN;12;12230;23,88;45,81;LDVG;F;VOYNET;Dominique;MONTREUIL,  VRAIMENT !;41;14468;28,24;54,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;51;Noisy-le-Grand;34344;16473;47,96;17871;52,04;496;1,44;2,78;17375;50,59;97,22;LCOM;F;MONNIN;Sylvie;NOISY SONDAGE;2;1929;5,62;11,1;LSOC;M;PAJON;Michel;NLG ENERGIE DOUCE;36;7893;22,98;45,43;LCMD;F;MARTINS;Maryline;ENSEMBLE GAGNER NOISY;3;2021;5,88;11,63;LMAJ;M;MORERE;Jean-Marc;MIEUX VIVRE A NOISY;8;5532;16,11;31,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;53;Noisy-le-Sec;18491;7402;40,03;11089;59,97;253;1,37;2,28;10836;58,6;97,72;LUG;F;PEREIRA-LEMAITRE;Alda;LA GAUCHE RASSEMBLEE;30;5545;29,99;51,17;LMC;F;RIVOIRE;Nicole;LISTE D INTERET COMMUNAL;9;5291;28,61;48,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;59;Pierrefitte-sur-Seine;11575;5763;49,79;5812;50,21;213;1,84;3,66;5599;48,37;96,34;LUG;M;FOURCADE;Michel;AVEC VOUS CHANGEONS PIERR;29;3691;31,89;65,92;LMAJ;M;BAZELI;Alex;UN AUTRE PIERREFITTE;6;1908;16,48;34,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;62;Le Raincy;9709;4036;41,57;5673;58,43;96;0,99;1,69;5577;57,44;98,31;LSOC;M;LAPIDUS;Stéphane;LE RAINCY A VENIR;3;1188;12,24;21,3;LMAJ;M;RAOULT;Eric;AIMER LE RAINCY;26;2874;29,6;51,53;LDVD;M;GENESTIER;Jean-Michel;REUSSIR LE RAINCY;4;1515;15,6;27,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;63;Romainville;12899;6270;48,61;6629;51,39;163;1,26;2,46;6466;50,13;97,54;LUG;F;VALLS;Corinne;REUSSIR ROMAINVILLE;27;3134;24,3;48,47;LDVG;F;DAUVERGNE;Sofia;UNE GAUCHE RENOUVELEE;6;2313;17,93;35,77;LMAJ;F;LABBEZ;Joelle ;ROMAINVILLE POUR TOUS;2;1019;7,9;15,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;66;Saint-Denis;38229;22208;58,09;16021;41,91;615;1,61;3,84;15406;40,3;96,16;LCOM;M;PAILLARD;Didier;LISTE DE RASSEMBLEMENT;40;7876;20,6;51,12;LSOC;M;SALI;Georges;ENSEMBLE POUR ST DENIS;8;4716;12,34;30,61;LMC;M;DUCOS-FONFREDE;Xavier;ENSEMBLE POUR ST DENIS;5;2814;7,36;18,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;70;Saint-Ouen;19221;8558;44,52;10663;55,48;284;1,48;2,66;10379;54;97,34;LUG;F;ROUILLON;Jacqueline;RÉUSSIR SAINT-OUEN;30;5277;27,45;50,84;LDVG;M;KEITA;Mamadou;ENSEMBLE SAINT-OUEN;1;973;5,06;9,37;LDVD;M;DELANNOY;William;'VIVRE ET S''EPANOUIR';8;4129;21,48;39,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;74;Vaujours;3681;1244;33,8;2437;66,2;38;1,03;1,56;2399;65,17;98,44;LSOC;M;GUILLARD;Gilles;PRESERVONS NOTRE VILLE !;4;672;18,26;28,01;LDVG;M;CHASLE;J.Yves;VAUJOURS SOLIDAIRE 2008;1;284;7,72;11,84;LMAJ;M;DUHAU;Michel;VAUJOURS EN MARCHE;3;508;13,8;21,18;LDVD;M;BAILLY;Dominique;VAUJOURS CAP 2008;21;935;25,4;38,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;78;Villepinte;17600;7207;40,95;10393;59,05;186;1,06;1,79;10207;57,99;98,21;LUG;F;ROLAND;Nelly;LISTE DE RASSEMBLEMENT;30;5135;29,18;50,31;LMAJ;F;VALLETON;Martine;VILLEPINTE A COEUR;9;5072;28,82;49,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;SEINE SAINT-DENIS;79;Villetaneuse;5264;2626;49,89;2638;50,11;81;1,54;3,07;2557;48,58;96,93;LUG;F;JUSTE;Carinne;ENSEMBLE VILLETANEUSE;26;1387;26,35;54,24;LCMD;M;AHMED;karim;VILLETANEUSE AUTREMENT;4;601;11,42;23,5;LMAJ;M;DARRU;Eric;VILLETANEUSE NOTRE VILLE;3;569;10,81;22,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;4;Boissy-Saint-Léger;8654;3869;44,71;4785;55,29;190;2,2;3,97;4595;53,1;96,03;LDVG;M;CHARBONNIER;Régis;BOISSY POUR VOUS BOISSY;26;2559;29,57;55,69;LMC;M;URBAIN;Daniel;ENSEMBLE, UN NOUVEL ELAN ;7;2036;23,53;44,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;19;Chennevières-sur-Marne;10630;5015;47,18;5615;52,82;147;1,38;2,62;5468;51,44;97,38;LGC;M;MINEO;Alexandre;ENSEMBLE POUR CHENNEVIERE;23;2132;20,06;38,99;LMAJ;M;ABSALON;Christophe;ENSEMBLE TOUT DEVIENT;4;1438;13,53;26,3;LDVD;M;LAVIGNE;Lucien;GERER AVEC COMPETENCE;6;1898;17,86;34,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;21;Chevilly-Larue;10558;4721;44,71;5837;55,29;118;1,12;2,02;5719;54,17;97,98;LUG;M;HERVY;Christian;ENSEMBLE POUR CHEVILLY ;24;2432;23,03;42,52;LDVG;M;RIOUAL;Pascal;CHEVILLY-LARUE, LA VILLE ;6;1937;18,35;33,87;LCMD;M;TISSEAU;Armand;CHEVILLY-LARUE AUTREMENT;1;563;5,33;9,84;LMAJ;M;CAPIRCHIO;Jean Franco;VIVRE ENSEMBLE;2;787;7,45;13,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;22;Choisy-le-Roi;19395;8633;44,51;10762;55,49;253;1,3;2,35;10509;54,18;97,65;LUG;M;DAVISSE;Daniel;LISTE UNION DES FORCES;30;5201;26,82;49,49;LCMD;M;WODIÉ;Franck;CHOISY EN VIE;2;1436;7,4;13,66;LMAJ;M;DE LACOSTE;François;CHOISY-MA-VILLE;7;3872;19,96;36,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;42;Joinville-le-Pont;12103;5061;41,82;7042;58,18;185;1,53;2,63;6857;56,66;97,37;LUG;M;WILLOT;Benoît;JOINVILLE EN MOUVEMENT;5;2078;17,17;30,3;LMC;M;AUBRY;Olivier;ENSEMBLE ET UNIS;5;1998;16,51;29,14;LDVD;M;DOSNE;OLIVIER;JOINVILLE AVEC VOUS;23;2781;22,98;40,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;44;Limeil-Brévannes;10301;3851;37,38;6450;62,62;173;1,68;2,68;6277;60,94;97,32;LUG;M;ROSSIGNOL;Joseph;LIMEIL-BRÉVANNES MARCHE;25;2932;28,46;46,71;LMAJ;M;PATRZYNSKI;Roland;VIVIRE ENSEMBLE LIMEIL ;7;2881;27,97;45,9;LDVD;F;REITZ;Claude;'LE PARTI D''ETRE LIBRES';1;464;4,5;7,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;47;Mandres-les-Roses;2961;1031;34,82;1930;65,18;45;1,52;2,33;1885;63,66;97,67;LDVG;F;ZASLAVSKY;Catherine;MANDRES ENSEMBLE;2;339;11,45;17,98;LCMD;M;DE BARY;Jean-Brice;AGIR POUR MANDRES;5;662;22,36;35,12;LMAJ;M;PERRAULT;Jean-Claude;HUM ET ENVIR MANDRES LES ;20;884;29,85;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;52;Nogent-sur-Marne;21061;8826;41,91;12235;58,09;317;1,51;2,59;11918;56,59;97,41;LSOC;M;GEIB;William;PROGRES ET SOLIDARITE;3;2407;11,43;20,2;LMAJ;M;MARTIN;Jacques J P;ENSEMBLE, AGISSONS;26;5510;26,16;46,23;LDVD;F;MONTCHAMP;Marie-Anne;NOGENT, AVEC VOUS !;6;4001;19;33,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;54;Orly;11197;4904;43,8;6293;56,2;286;2,55;4,54;6007;53,65;95,46;LCOM;F;TERRADE;Odette;'L''AVENIR D''ORLY';5;1854;16,56;30,86;LDVG;M;VIENS;Gaston;GAUCHE RASSEMBLEMENT ;26;2718;24,27;45,25;LDVG;M;PHILIPPON;François;POUR LE CHANGEMENT;4;1435;12,82;23,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;65;Rungis;3918;1110;28,33;2808;71,67;130;3,32;4,63;2678;68,35;95,37;LMAJ;M;CHARRESSON;Raymond;VIVONS RUNGIS;22;1307;33,36;48,81;LDVD;F;CASSIN;Danièle;RUNGIS A COEUR;6;1038;26,49;38,76;LDVD;M;DHELENS;Jean;RUNGIS AVEC VOUS;1;333;8,5;12,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;68;Saint-Maur-des-Fossés;49533;18362;37,07;31171;62,93;646;1,3;2,07;30525;61,63;97,93;LSOC;M;ROSAIRE;Philippe;SAINT-MAUR SOLIDAIRE;4;5519;11,14;18,08;LMAJ;M;PLAGNOL;Henri;ENSEMBLE POUR SAINT MAUR;36;13858;27,98;45,4;LDVD;M;THONUS;Jean-Bernard; DES VILLAGES;9;11148;22,51;36,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;71;Sucy-en-Brie;16989;7455;43,88;9534;56,12;208;1,22;2,18;9326;54,89;97,82;LUG;F;VILLE;Michèle;'SUCY ENVIE D''AVENIR';5;2682;15,79;28,76;LMAJ;F;CIUNTU;Marie-Carole;POUR SUCY;27;4915;28,93;52,7;LDVD;M;SPIDO;Georges;TOUS ENSEMBLE POUR SUCY;3;1729;10,18;18,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;75;Villecresnes;6281;2239;35,65;4042;64,35;165;2,63;4,08;3877;61,73;95,92;LMAJ;M;GRAVELLE;Pierre-Jean;ENSMBLE POUR VILLECRESNES;6;1645;26,19;42,43;LDVD;M;WAPPLER;Daniel;VILLECRESNES AUTREMENT;23;2232;35,54;57,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;76;Villejuif;28263;14201;50,25;14062;49,75;311;1,1;2,21;13751;48,65;97,79;LCOM;F;CORDILLOT;Claudine;VILLEJUIF POUR TOUS;33;6535;23,12;47,52;LVEC;F;ROLLIN-COUTANT;Jeanine;A VILLEJUIF AUTRE GAUCHE;2;1729;6,12;12,57;LCMD;M;CARVALHO;Jorge;ALTERNATIVE SOCIALE;2;1689;5,98;12,28;LDVD;M;HAREL;Jean-François;LIBERTÉ POUR VILLEJUIF;6;3798;13,44;27,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;77;Villeneuve-le-Roi;10752;4049;37,66;6703;62,34;171;1,59;2,55;6532;60,75;97,45;LUG;M;CHAMAULT;Eric;RASSEMBLES, UNIS ET SOLID;7;3068;28,53;46,97;LMAJ;M;GONZALES;Didier;BIEN VIVRE;26;3464;32,22;53,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;78;Villeneuve-Saint-Georges;13986;6511;46,55;7475;53,45;177;1,27;2,37;7298;52,18;97,63;LUG;F;ALTMAN;Sylvie;GAUCHE UNIE;27;3615;25,85;49,53;LMAJ;M;GAUDIN;Philippe;AGI POUR VIL ST G;7;3088;22,08;42,31;LFN;M;JOLY;Dominique;VSG SECURITE;1;595;4,25;8,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;79;Villiers-sur-Marne;16236;7186;44,26;9050;55,74;180;1,11;1,99;8870;54,63;98,01;LUG;F;ABRAHAM-THISSE;Simone;VILLIERS DYNAMIQUE;7;3495;21,53;39,4;LCMD;M;DOUSSET;Didier;VILLIERS 2008;2;1169;7,2;13,18;LMAJ;M;BÉNISTI;Jacques-Alain;REUSSITE ENSEMBLE;26;4206;25,91;47,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;VAL DE MARNE;81;Vitry-sur-Seine;44849;29719;66,26;15130;33,74;2830;6,31;18,7;12300;27,43;81,3;LUG;M;AUDOUBERT;Alain;'LISTE D''UNION ET DE RASSE';49;12300;27,43;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';18;Argenteuil;50543;20859;41,27;29684;58,73;667;1,32;2,25;29017;57,41;97,75;LUG;M;DOUCET;Philippe;'FIERS D''ETRE ARGENTEUILLA';40;14672;29,03;50,56;LMAJ;M;MOTHRON;Georges;'L''OUVERTURE POUR ARGENTEU';13;14345;28,38;49,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';51;Beauchamp;6423;2570;40,01;3853;59,99;55;0,86;1,43;3798;59,13;98,57;LCOM;F;GONCALVES;Valérie;UN NOUVEAU SOUFFLE POUR B;1;332;5,17;8,74;LDVG;M;PLANCHE;Patrick;BEAUCHAMP 2008 VIVRE ET A;2;686;10,68;18,06;LDVD;F;OCCIS;Francine;BEAUCHAMP A VOTRE IMAGE;4;1089;16,95;28,67;LDVD;M;LAVAUD;Raymond;'LISTE D''UNION MUNICIPALE ';22;1691;26,33;44,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';52;Beaumont-sur-Oise;5328;1862;34,95;3466;65,05;60;1,13;1,73;3406;63,93;98,27;LUG;M;GRANGIE;Jean-Pierre;VIVRE ENSEMBLE BEAUMONT, ;2;540;10,14;15,85;LDVG;M;MILLEREAU;Fabrice;BEAUMONT ACTION BEAUMONT ;21;1350;25,34;39,64;LGC;M;DORSO;Olivier;UN REGARD NEUF, UN NOUVEA;4;1055;19,8;30,97;LAUT;M;RAIKEM;François;BEAUMONT AUTREMENT;2;461;8,65;13,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';127;Cergy;29070;14420;49,6;14650;50,4;491;1,69;3,35;14159;48,71;96,65;LSOC;M;LEFEBVRE;Dominique;VIVRE CERGY;34;7322;25,19;51,71;LMAJ;M;SIBIEUDE;Thierry;UNION POUR LE CHANGEMENT ;11;6837;23,52;48,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';176;Cormeilles-en-Parisis;14059;6091;43,32;7968;56,68;183;1,3;2,3;7785;55,37;97,7;LUG;M;TORRES;François;CORMEILLES AUTREMENT;6;2683;19,08;34,46;LCMD;F;CARRIOU;Geneviève;UNION POUR CORMEILLES EN ;2;1202;8,55;15,44;LDVD;M;BOEDEC;Yannick;'POURSUIVONS POUR L''AVENIR';27;3900;27,74;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';203;Eaubonne;16106;6336;39,34;9770;60,66;233;1,45;2,38;9537;59,21;97,62;LSOC;M;BALAGEAS;François;VIVRE EAUBONNE ENSEMBLE;27;4990;30,98;52,32;LMAJ;M;BODIN;Claude;ENSEMBLE POUR FAIRE GAGNE;8;4547;28,23;47,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';205;Ecouen;4568;1540;33,71;3028;66,29;36;0,79;1,19;2992;65,5;98,81;LSOC;M;ANGELS;Bernard;BIEN VIVRE A ECOUEN;21;1266;27,71;42,31;LDVG;F;JESSLEN;Marie-Marthe;ECOUEN PASSIONNEMENT;4;789;17,27;26,37;LMAJ;M;JACQUET;Guerric;'RENAISSANCE D''ECOUEN';4;937;20,51;31,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';250;Fosses;6303;3555;56,4;2748;43,6;1172;18,59;42,65;1576;25;57,35;LUG;M;BARROS;Pierre;A GAUCHE POUR FOSSES;29;1576;25;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';257;La Frette-sur-Seine;3252;1223;37,61;2029;62,39;44;1,35;2,17;1985;61,04;97,83;LGC;M;BLOT;Pascal;CONJUGONS DEMAIN AUTREMEN;3;480;14,76;24,18;LMAJ;M;COUDERT;Paul;ENSEMBLE POUR LA FRETTE;3;493;15,16;24,84;LDVD;M;CHEVIGNY;Maurice;AGIR POUR LA FRETTE;21;1012;31,12;50,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;'VAL D''OISE';268;Garges-lès-Gonesse;15290;7063;46,19;8227;53,81;247;1,62;3;7980;52,19;97;LCOM;M;PARNY;Francis;GARGES ENSEMBLE;3;1289;8,43;16,15;LSOC;M;MOKHTARI;Hussein;ENSEMBLE POUR GARGES;8;3158;20,65;39,57;LDVD;M;LEFEVRE;Maurice;REUSSIR GARGES AVEC VOUS ;32;3533;23,11;44,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
